"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_BARREN","CV_NUM_FEMALE_BARREN","CI_NUM_FEMALE_BARREN","NUM_FEMALE_OLDNOEGG","CV_NUM_FEMALE_OLDNOEGG","CI_NUM_FEMALE_OLDNOEGG","NUM_FEMALE_NOEGG","CV_NUM_FEMALE_NOEGG","CI_NUM_FEMALE_NOEGG","NUM_FEMALE_HATCHED","CV_NUM_FEMALE_HATCHED","CI_NUM_FEMALE_HATCHED","NUM_FEMALE_NE_TOT","CV_NUM_FEMALE_NE_TOT","CI_NUM_FEMALE_NE_TOT","NUM_FEMALE_TRACE","CV_NUM_FEMALE_TRACE","CI_NUM_FEMALE_TRACE","NUM_FEMALE_QUARTER","CV_NUM_FEMALE_QUARTER","CI_NUM_FEMALE_QUARTER","NUM_FEMALE_HALF","CV_NUM_FEMALE_HALF","CI_NUM_FEMALE_HALF","NUM_FEMALE_THREE_QRT","CV_NUM_FEMALE_THREE_QRT","CI_NUM_FEMALE_THREE_QRT","NUM_FEMALE_FULL","CV_NUM_FEMALE_FULL","CI_NUM_FEMALE_FULL","NUM_FEMALE_OVIGEROUS","CV_NUM_FEMALE_OVIGEROUS","CI_NUM_FEMALE_OVIGEROUS","NUM_FEMALE_SC2","CV_NUM_FEMALE_SC2","CI_NUM_FEMALE_SC2","NUM_FEMALE_SC3","CV_NUM_FEMALE_SC3","CI_NUM_FEMALE_SC3","NUM_FEMALE_SC4","CV_NUM_FEMALE_SC4","CI_NUM_FEMALE_SC4","NUM_FEMALE_SC5","CV_NUM_FEMALE_SC5","CI_NUM_FEMALE_SC5","NUM_FEMALE_PRIM","CV_NUM_FEMALE_PRIM","CI_NUM_FEMALE_PRIM","NUM_FEMALE_MULT","CV_NUM_FEMALE_MULT","CI_NUM_FEMALE_MULT","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL"
2010,2603009830.483894393636096585264175684598,0.1550130669525638597831642148991759682309,790861052.776724376523721276293497478763,2460545469.897059810930978319196769674387,0.1675132145393379413491218446353997147256,807860807.118018042162558071945976861661,184449245.235710776089724390065197492714,0.1248741735354183992888855172985983475569,45144576.23376054201645813342742268100538,293681443.637137595151367267043459713076,0.1184779301332331752523370149096007224576,68197748.33890897550846911324918269211075,138253332.690872307810858189286996693558,0.1366293262365887530131232615424362402175,37023341.00321299336502791509756002471695,46195912.54483846827886620077820079915669,0.1435762080895856678695430203407932698957,12999962.54675501669531329109124817628993,2644994715.132770587020702709261967167113,0.1561275967347472518124109874558105915587,809395069.769582305523482139846928514015,3027579475.88875196345981923394822445174,0.1960132430713722802957285380641283320073,1163153516.581548467880163006028058827334,924825.531533446585310301920991629615079,0.5476183209856851521057018532091412094025,992644.7533747580816531663163489828824218,24762656.4028015586692064253792804158793,0.5016823909414659702684643254790539728582,24349057.79363019449173850301636025523149,17181323.56350943595154280584848143457491,0.4796167687546814143808279546036609381827,16151283.74529976539379479024641469382503,8506158.37082556930297392145179061091948,0.7472344628005952260265730000781363648013,12457945.57421243589262229737937715976694,25687481.93433500525451672730027204549449,0.4838346819565057717298532474018784940307,24359849.51784643129386637679648223426955,8972065.99022227224457909166090089402706,0.4510976102283754569599902063703184905456,7932663.95292107809543467781583615226682,15511457.91249105059258704524233964297143,0.3243987762469770377267677787318737835682,9862520.01065242826450997845574383306656,199904370.235629777080589604358554786213,0.2416935043087845301884421402747615184923,94698552.02702448528973698125298732626022,1049542504.89347003644387876833510826617,0.2013502172088457784272367614745758534718,414198198.207223899289926328213659530066,478168562.768642768304299750616089464841,0.2274379009891451664794448781557265177203,213157162.300788982608751369019859457387,1752098961.800455904665934260212993054232,0.1871431637827988467599957440348900931103,642670952.224913297514064544124039782428,827376274.164631493251413807035448804947,0.2299851123817741961385688984162912242215,372957081.775702129079460853759860690077,743580920.007029019766327577891607462895,0.3438324438859357758564651392913227330783,501107800.107819836460620469232327644478,167688797.015501672019649786704310487753,0.3301658176051775925848147768973410475369,108515613.188909476429496626207838569118,38973715.43294973786194066489776519542468,0.5855074612045685852717436086168126373697,44726026.30663720058672249129845255173092,827376274.164631493251413807035448804947,0.2299851123817741961385688984162912242215,372957081.775702129079460853759860690077,950243432.455480429647918029493683146079,0.2799111953270997337594147949189314031878,521328199.059465782844377247638706103215,4805365919.623542873380270221461489551471,0.1660326065287675188909930335534553622623,1563780960.760825362729351018416700737188
2011,2009701793.608802255006666740165992679713,0.1359632586964210878079827433440215125631,535561385.539506281032572646456227172118,1829789719.74857197547354766182568066482,0.1479877633146994469693245118457021735723,530741516.405170927860910059151538152007,194080577.053568872412039679847128584931,0.1201531647887321861858745258360784773048,45706015.29173900288187680738821029281123,330766207.896694329555965081009567468773,0.1200205939807696084596335225044283953806,77809563.21143484155178347032833630608413,150126958.260530776130929179444633021835,0.118597559749771267027040696902607369731,34897194.16861524297469825839198316322481,43953618.79303809628111050040249556309498,0.1792231165395414926028427320128953531121,15439908.90482732570975750751019177371931,2023870296.802140847885587341672809249722,0.13612418484030738880460546191221210945,539975480.974416697642744950861364825607,1175394357.987844223795046059434171066914,0.1717736174504915472552682669495091423826,395727411.972841331945022754832520482196,5051338.04344548638959751577173268427309,0.52555206775264619442417874044973723702,5203292.66115474779688442124079173542518,103421716.563094308812893324383036829555,0.7964192015961543812859523931401084229526,161439400.228451356124764189449551358879,67635163.67946442198509973024337925271582,0.6846481217194026359754991805659482399857,90760324.03964616855481770853584774681391,40837890.9270753732173911099113902611127,0.8920881626695510408357225151360789529402,71404758.20549102828526195430540503814956,108473054.606539795202490840154769513829,0.7595377792328808166451229796413998880675,161483190.684818166989394439095971597628,33952801.04900451628243897733436352400736,0.5560809682024498274088834370117238458602,37005792.701810547703733915549438678825,31376009.23375967769453151248871775835211,0.3885091408248036235439074066256866755622,23892138.12424139181401813299225137125634,110341431.905643890447906982252785245096,0.2754141704315291023029193224842585571431,59563604.10773914014227117911881859417926,1178014088.879817827774203393395749557295,0.2141503994267277266394956503531368088802,494453487.821294420925795131935650147964,1674873653.311495578319449680621499050639,0.2670393863482307181983667611160847390922,876624175.878597358274237390724302588107,3028557984.379721490518530546093115135403,0.1907260817360742869387650484202849220212,1132144995.435644422943646640762673903677,1594253719.082044755757307711832020297853,0.2094156532544773785682381389925079894338,654368900.708495081801338165994865358398,1189534491.553901591204020999252373606544,0.3195545436756403512630340195343618018819,745037457.204486093732006934919760872645,270804727.395378917870277162371661923862,0.5170007028001045870203751569470964567084,274412219.394603207874725980529256740249,82118243.27806006743553847162194768701838,0.8902173839956535841673992651297908661163,143282051.910254063677415074274521204854,1594253719.082044755757307711832020297853,0.2094156532544773785682381389925079894338,654368900.708495081801338165994865358398,1542457462.227340576509836633245983217417,0.31264394446413071950632275957080317613,945190370.911421801476572990811526746183,4312425396.974105509516067445682055716105,0.1536152985173108638956143530348055059163,1298410848.792027646494756867192006865158
2012,1487834821.952350546769373472263136715364,0.1306582026570903408047299892138948360662,381019734.426375238971539341446086298696,1384869369.180685037400891335784179995442,0.1388277820817648656773580495144834834791,376826352.272801545112010189746196636764,123487000.339764458169294401808127940345,0.1417733896170731633876826796632089486213,34314054.3991536223613148501854957741366,274069072.561255830278319126047188250594,0.1133873558220127607813911423306660103982,60908896.20261181214674324512153284416064,86997300.41524970345231537603851756735092,0.1506568457939999947256195190382649239277,25689208.1913829499091191739137242452742,36489699.92451475471697902576961037299419,0.146942986731688892121808202796210844307,10509334.76402851031075998797247349895392,1508356369.52044949557018573759230793581,0.1291487004771321718861572761547566865316,381812439.360743211618866770126698398256,1165456297.507592899266009104006596005511,0.1832138492948410676357861874214137648233,418514359.524507978445584541674508357888,4150937.37155553016301913361127722397418,0.4203298120436548706201130035252710501735,3419734.94137420079878363636675064670089,210838470.219150493208332299133423964547,0.7438841632605961102518148370535968944843,307405222.044149077826067508927570279764,24079572.01734626696352950629479766140524,0.3865962503245539467771473493504136063218,18245781.61259919891328601447790925952422,190909835.573359756407821926449903527116,0.8202985711244494889254194882297699112702,306942008.055483986423642423498882095735,214989407.590706023371351432744701188522,0.7295515815787969486829223250054412804658,307417890.16775685900410658154525028081,25666360.30843150824941937723490570537432,0.3950902577011651981286541494070234233717,19875436.66067795844524450930873343483228,47195336.98383964090611885676022988091883,0.5514522417377268275827387239871177039191,51010909.78343940130451763304726866756614,185635896.754769159653807201604632514616,0.3226574033456666388673988262671376306311,117397720.972690639549382817725430533563,1726838798.320773049334512318402999925701,0.2520917956088731410704430447236734631506,853230911.055674757018468754762203589745,455734093.003634091526184691549300359121,0.2482819660119678654203316314797055109464,221775090.915661632095288156979900997438,2441070485.371447449670042445552068385736,0.2344255792608929339385016976580856067356,1121608750.597746453098976252015032347474,726099811.774298282381753868831753306263,0.1694437108141121568687723396802970773874,241144771.19579231625879218426177738221,1227361398.996224306666385527788584412346,0.3709843734302709392989558379994328700647,892450523.175065489731494413277849927244,547800099.292528937519004824666881621933,0.3323230713544157852592218343337001272782,356811358.510888406607907312067445388313,152339695.374472251644837153290548420146,0.7073507150293508052378555608799673919175,211204881.202953408048029099637816045885,726099811.774298282381753868831753306263,0.1694437108141121568687723396802970773874,241144771.19579231625879218426177738221,1927501193.663225495830227505746014454423,0.3320059680136435867212406705786219357768,1254286123.313240845815410193617727151667,3821516190.469746372307402982303365579767,0.1845802624936391254086296718745848459475,1382537864.65877129300600951108446820477
2013,1154052128.595423015423172352130974053431,0.1113578542222361903802754005598661184625,251885026.653941359966894630805571128945,1055865602.462882676227384026247999387491,0.1205328566837432717804377706565786763873,249442334.784347653712128538004006922204,112571870.783467875531194537122001902181,0.1250335073619972577126405735700284853441,27587501.43534272785265559724385432345312,279982732.196633053797627888007100789695,0.1224391557167649507495894290956087146608,67190464.71704055424318430286028074750957,73640410.89360663516169793832467551957955,0.1357480186791810623328634317223918838005,19593218.15211464890854793889003991467057,38931459.88986124036949659879732638260154,0.1274128108647830856648038189654227436848,9722318.80184808715076338376631547632309,1168437473.246350551758578563370001289655,0.1110116427317248916803904076506261960519,254231920.135391128457448603899769782203,1029439737.732741249321736529865563626049,0.1923724233375624297797605005737034406519,388150201.374158993900147270065775868814,6818236.12476994184171281314498701347824,0.5302501200422396092193523486466333725004,7086126.22632576867633611592955410478554,226662528.393359867006718992900606764905,0.5280790273201685942741070258860037788299,234603625.946835326843345955960226740564,230179836.935196080314141069291554219846,0.5189072960102933729587449927496174874474,234106313.689060390262543030056782653884,3300927.58293372853429073675403955853699,0.9515257119720217141416328978418749645235,6156198.2382974375619095372933787698804,233480764.518129808848431806045593778383,0.5128689195502071825142516541738983828276,234700253.770972385781828408654710724247,58123979.40652528908831604827732183417484,0.4519957204439045658879372590251537561057,51492708.29596137834819655602552012192711,69671610.23309117639381834399426614132175,0.6313510351138323042252027508709781091729,86214996.74787078737913481551106097673903,321873733.606055785117546888105728434259,0.3246362114637817021431456671325445531914,204804064.117242030973066118806348042139,1135225368.719010156749700427188805669263,0.1902967330957411650014638884131313084707,423418170.829486221240774233747073263256,403787743.022085245826670803057016335975,0.3634782269959669880249048625525977446071,287665383.716086544938148180174083422809,1988682434.986767653176052510623138415002,0.2070997261416564505154863976180356780487,807236951.830224895500641361631894064995,518699197.946799042274896782184010094056,0.1675880278937784502653689891651309282344,170378440.281817788800034133095001282728,1303909624.402731214159858784435188117719,0.2928275114509272234353833447669139716988,748368396.52269937959059165273997754103,377088176.269915199644640088188997647147,0.4632139617363638713816270711681252539793,342358115.785698358820029295158854913726,19743269.56436304650493640130503288578275,0.8961777078991402099250046044134014135297,34679217.00666643368714979979814791676599,518699197.946799042274896782184010094056,0.1675880278937784502653689891651309282344,170378440.281817788800034133095001282728,1700741070.237009460309435273929218650651,0.2908374475362948751785328481200783053884,969492815.904241343197010468665738640279,3251602937.237638711346220846534295819424,0.1677984791150144615949020116789842866862,1069403494.006603612985921553605916268567
2014,1674210833.049439824968830140078111977113,0.2764352663521355205911157052556328230297,907109398.424759081185147914668914256103,1527819059.377111736295480052658536405511,0.3005279532451163767471149692558985850813,899938576.293225341948884343837420253904,204169023.758493435767991272648220409914,0.1918316915749871204328514921246825683844,76765534.82181883967858221522175237370033,385338878.741291010836501626647276229448,0.1451523113195782662550679542597818410368,109628344.625562460585105479305656846902,138506844.22496352142882225952976161575,0.2154931633235168126035728975130515294014,58500664.88783013249711975028278030883824,65662179.53352991433916901311845879416425,0.1878378285418127321899129824883476334618,24174328.79296579766711990352189574045605,1731988083.135605172063471325306756815404,0.2685720852645919724317983249472502161208,911720756.236659805408455449775487379693,1590779768.064333636713068053421736441697,0.3769197347697762926433238725527147995141,1175208724.981632367759034755813906294177,881538.8671868206315015222419770809840273,0.5108632157168577655433202547843573483744,882677.7297220921449763305773252231706005,150016518.094837407332738969780993144575,0.533627114499852569475914583132569963398,156903648.089395491775183035187506047078,143723018.888168654014396765254296310566,0.5244557995168691661655305676760852694871,147737686.72874625683801526897792498125,7175038.07385557394984372676867391499378,0.7178494122071716892056555023580870144725,10095169.85320735013775904206672177330868,150898056.96202422796424049202297022556,0.5305322469064354960611189231635657821386,156910319.019200890751219216733541690485,49896307.70499149495401639886369383067114,0.4363580420016004222456123537611123762618,42674404.06118853675020042811073084183716,143053112.052725356600292843092224200192,0.4172507778087377711487195319778066220146,116990483.653041943012707460966548463472,343201470.938644229616449583557492332985,0.3138703014291993947699093894643326308368,211132668.303535485765568313865083550137,872263741.480491645159779122097966966454,0.2063475790443223795615629484846806079128,352779442.231578577418824326275867237829,256238199.013637530986038093568439563115,0.3089042602127383698915311038978698675385,155140019.756922171231961412338226987441,1664652831.19049025731657604117981689341,0.2343607479521834591005402989961705360243,764653393.893105250530591391127494908745,373948676.610447821535061786771178151438,0.377500220757689380711989627333058027323,276684787.626080102329007910983353767929,1136340670.715780494504554792613608130518,0.2901287557145673723133419595751698883173,646182805.530747588866091459880418223875,280183879.422309605435271412871459345822,0.409254524570606237777960217129925849715,224746379.916037748477425586952609900071,24603584.51339043604455851367079840867739,0.7097573678612223958384768780096830749601,34226647.75298325505637643382402905136719,373948676.610447821535061786771178151438,0.377500220757689380711989627333058027323,276684787.626080102329007910983353767929,1441128134.651480535984384719155865885023,0.2859919920528860062648990279499923565986,807816167.823575845354480539911275323192,3406330656.216848121993884586624523560663,0.2191650919455464693097219927103899865882,1463235592.074730352967464832187039647023
2015,1564774502.172603039021601925493288855413,0.2285829502306289298437847134850425925756,701054313.418463470214005345787245151783,1504189137.456803939053395034245394780743,0.2403750958174569250533936747777411073445,708676431.765763979210959410955227676795,84199449.03440080330659979947955277711492,0.1352850155655972088549491367680301370935,22326210.59553789824256099848440351852194,183769374.304300545980611605645165536491,0.1005373783194425133985336172527696019727,36212354.5715990555873895606794482725292,57194560.52441810162234647081292466850749,0.1605075012518423110237669648357567569994,17993105.75014435417120908925435645739703,27004888.50998270168425332866662810860737,0.1212828324220994634416534731641382281599,6419449.56075807411201985826517742656225,1588388586.491204742359994833724947557853,0.2277280541700276048002178205234650242988,708972458.452344395854779660227865276172,1461028466.29269195039049137025389046885,0.2773238036010210064042506333865020237568,794148824.025644666293090946759478457928,265246.317128780175372687316794902547461,0.463948894840597986656972331295598005823,241199.041957175222636630906530133416427,130719951.292489609073386742951263710041,0.5929008474252240689513752913741124230351,151907780.997534162938454696194321967267,129353611.710718372652310987567190923829,0.599167617947047290885831495795234224324,151908810.987054480144788022327292328586,1631585.89890001659644844270086768876027,0.6283313696608944805999480023247247235129,2009346.14104748830925871671139047513436,130985197.609618389248759430268058612589,0.5916908458062115899484339935889638026498,151905375.028988583801927374099765235578,36897226.64484001565491669150799229552862,0.3209191543634615454717584724636862999837,23208412.47550931704618471972511645125819,64195959.93704027025045473257607031427589,0.3510979122151957590242723628546402993497,44176572.31282856979279532754450508817626,159724226.777718626161434962796643070753,0.243306924379469797442477107356483323406,76169540.3177043144756499931818779343487,614526903.600593421334693285064879458685,0.1873465026078522477789330945218072236563,225653753.650087726879610189056838442195,232261971.575831569747931867479641094717,0.3727090580871223192069712108280425205327,169669635.684752876647178789706543335249,1107606288.536023903149431539425226233956,0.1908042827601972106529534102263091808207,414218605.991008162723160145785054672062,170763679.919374770768361278225065306248,0.2520935779077807006967497441471153753962,84374917.01324549193154084238707404679164,634305150.310275951437293573723339492589,0.239940001438982761622808060704684445312,298302550.209275505838114332783703957067,413239326.845376469703139441851659928949,0.3686555232426312703740157198760894798945,298592202.114725371406150580263805263342,20194968.62784450591040667359862810050149,0.9121105551355435653842624101324656240322,36103286.33033275202895503524214760730093,170763679.919374770768361278225065306248,0.2520935779077807006967497441471153753962,84374917.01324549193154084238707404679164,1067739445.783496927050839689173627522042,0.2324565522199255186967553591212671979657,486477939.262649739799040547500763424125,2699619952.438334242788682339947175315385,0.1790357994209847500124905618882593775765,947324087.982570480377722443890464449104
2016,2332151226.984790864945238975354309490748,0.2645239155227620462271832398519683937604,1209143157.340332118259458209591349125627,2361902574.368843383978433545372628646428,0.2710992478128746453584579016345337724253,1255007622.184623891970823507596150061638,57810656.57155970038496037532005787149464,0.1164069198084828835190578214088510410784,13189938.50865853637618257783013162693651,143160645.088364045549415185077397350176,0.1146183783975081138310504554490098042267,32161328.34112416429347606867044454516398,37434704.91746407568909380531231059392653,0.1264962500290382507842410950480562165696,9281285.5942854947302752781890425944233,20375951.65409562469586657000774727756811,0.1258953822355642094731916285088860880668,5027866.91493526113938049516565049687753,2419713230.940403084363393920692686517932,0.2645313073757143852491858788913487002508,1254576212.731758322668926493158299620971,2131636105.278658604899301769591327708589,0.2745107975117671528141450166015356041944,1146907969.439246769465970947830555273528,1812670.32399735008743105625536942779756,0.3856883775754197551253579234027219504535,1370286.71762963090610011514095125276656,33451130.49081240992461232721770744753291,0.4459677365139581465478118678125486206012,29239524.89968849415226965621005308049446,12422133.30546122089088805333352698314954,0.3782643943897763400448876156498283703335,9209747.43436594416164280105430146355844,22841667.50934853912115533013954989218095,0.6222786512492544579980940807119557428679,27859208.81800259948517927575240363296342,35263800.81480976001204338347307687533046,0.423246791224227695982267221240176234164,29253569.46082753253736535185517241085807,21944753.27590872650207641314342319813967,0.3844057301598943976207839086148050540452,16533950.25616067991956279333600665511193,53213293.9764405818513049815243039768801,0.4230378394440534039130560797701376994006,44122024.35044958256460875530418110578523,128263527.079818120383107257974275356616,0.282101502404141235117773698802157009271,70919334.03802705396692252004233588847498,376760251.563702767218662598082605826122,0.2529581051835799120503584416031357440193,186796936.314324579145047994465638666842,202977871.568915485683418492238211326414,0.2458518201589687234410436987608286222619,97808859.1873340709946242655661540255134,783159697.464785681638569742962819684183,0.2169934191604164267782953358068342614376,333083380.982981468553138161240096599352,245479222.770919497529887406984003267325,0.2779116700362980226156044398719240928957,133714219.888578203732827772184997963729,352022660.161469926685233152802002812376,0.3380272753020014666894742503384190659337,233226790.891530434017564702557390664918,157878230.026236382603832279585032969142,0.3251860860302934210958316848078103621189,100626015.23557943021662460575426406715,62937869.15533451578175787670339061915063,0.5702921493747995074585346299856285621778,70350226.44822461163076589236700430279685,245479222.770919497529887406984003267325,0.2779116700362980226156044398719240928957,133714219.888578203732827772184997963729,572838759.34304082507082330909042640067,0.2876650098934100364894701383652681463842,322979908.052539357040484850258274843301,2950059603.558254046549914896027224268095,0.2133447416428880224756218157013163773761,1233584219.746422490472745641876989401955
2017,3595437121.243112297154485301087308862068,0.1647589344460873740398286226500986434198,1161065562.369289160089765235424841310105,3541749362.954378851059347537817248224275,0.1668158301953542736491505989297235730019,1158006926.23719959546556370436641276971,57955331.91468393552760106700549575832131,0.1234231670383334120845172667709718670411,14019939.99886945786533695224194436685656,151867144.738734044142245553780471712726,0.1464776913420813127814346612576293505794,43600491.55400520764769928846951814867187,35996924.05162834059791138208890930388773,0.1407884535476816805242324504870793680835,9933184.48861612004159058064908641336921,21958407.86305559492968968491658645443368,0.1271818136016491535608494049416885589269,5473711.86622312262311356702702504652134,3599704694.869062786586948604822743982609,0.164616040359392023799799032627950133993,1161435501.331618836027480680487124636755,2494759860.269106544852867629605955365889,0.2000869198375092001306236539757894525067,978370879.703980734087250438389011047124,3856140.47517272507072698244618083459275,0.4456091965098687788108532072250887365474,3367930.05119096716519442407875335107496,42069072.61876125315137634378062483777766,0.7074343021699542673823169458405386803698,58331765.86074137538256199406661920453376,44938131.16596954951099500384063559150489,0.6627381515069620032076151136710609264383,58373139.40297963438859148230642567423711,987081.9279644287111083223861700808654421,0.6377992294465273816152497105200837945012,1233937.78239035834900391964921549347688,45925213.09393397822210332622680567237042,0.649054708621106561502323816537362001997,58423632.57396927015463051148072090545338,53772336.97370924895067310858801114436679,0.4554369904285070895896870913480154167524,48000226.18644280710481877199563594809599,52627465.10126383815859262889989166226035,0.3624819778346578660367100038889937429958,37389954.97112787598252691837362264658001,287727056.836010751728180700293567477548,0.2289867581392589844808773235336119455922,129135944.508703698170705708405415670702,1194606154.680255259357654969379942885622,0.2655548476311846847036242898496814193674,621777572.555365631676805322539809062175,452244806.391933190621284558967094018873,0.3387518289990896133838201809924179905836,300269560.428388821437587892830760914608,2040977819.983172288816385966128507188652,0.2257579467971448096263187881012433568009,903103245.711910668248688914825116300909,1393968053.605922295029164066196729463262,0.2825252303824692325320932043069568633262,771909045.16199821810822437562486384607,469096145.528907421095824350885492659385,0.3601774214283166255221001165060508898302,331157366.5931858985937844295968567327,201920026.683831613055132402513222832975,0.4922019020489064905731562534870205463378,194795425.543273830051016599872113142909,14166091.92200981040373353038532916927973,0.4909752035161953942242947416751847490106,13632191.73429828054111750530770626357038,1393968053.605922295029164066196729463262,0.2825252303824692325320932043069568633262,771909045.16199821810822437562486384607,685182264.134748844554690283784044661635,0.3467733489798961344385928504711695236145,465701778.855443878674694225581436214678,4581662893.346212811891356921961268226907,0.1609720957992203378293133829991722421315,1445538961.247420820088917212267932016446
2018,5870612676.418583324925433689094884408334,0.1715667270253062459894067083925932920084,1974115532.951762799403135782032724294403,5773060268.137357058641727146024353364941,0.17432072808955441745363617774296439687,1972473575.723301377964430967054955112719,100578811.681713892184509681698126243207,0.2088176094902230800342609827341012202601,41165148.96065592492022363115473230166667,437754603.713508969270206456261827496724,0.172426901808677983283481811672069229936,147942113.338779668881689638582155382341,49407292.61248283593432489783605634991769,0.1957037738586016145228894761193675493406,18951619.49598223422888511286914426328339,51171519.06923105625018478386206989328872,0.2358604180645009767908241533523891337508,23655898.32610226482598813593494010507468,5873639079.819070950826236827722479608136,0.1714757566545516142506216719261323987602,1974085942.834330172434086429975514284362,2588700007.731489429342549107010888993181,0.2699607435346154571943723639057768250272,1369740862.595505031268235863776030910005,6230367.52417940274243757872450993174583,0.517167552865451082288605522554748184365,6315402.09482719205029133077099107038083,28952501.98317526002399638649762358286991,0.3560918511866038836776733791130453084943,20207110.05423848908273055458683709903365,27020933.50481248614379490125640323259217,0.3200897636442778711518438375143193108243,16952283.46924622802587945733751126448702,8161936.00254217662263906396573028202351,0.4653541718346985129076418883000731392369,7444454.29930041570352483580760913823755,35182869.5073546627664339652221335146156,0.3067076378529021407345277368373628985885,21150075.40699578901774110401326528631602,57568576.02269824026738691508492512108087,0.2708597674624200643676681520466554921905,30562301.78471536553220688818828952438524,54346236.05324605734597224112355020398908,0.242535904526207544999863013006686621629,25834590.49678689524854962647259793311674,273634576.460006322233527841676191154265,0.3486812179650311546168928025936690964396,187006025.298944077155634566268987637321,2431923264.851207016294408133407149597188,0.2083067648751148124111004294763167310357,992908692.742336615682603193903859681061,429327661.806387457330206807683141162765,0.4091093406150265503199374050034475295477,344258234.993628490850678734308144520557,3246800315.193545093471501938974957239276,0.2093255707586728912519224633631631826667,1332091125.069962624136044254926089347994,2525507735.228699712221795485982422943568,0.2168304277439253398750519850406823025808,1073309568.100452959024108042974088446362,637340766.185545359652486902777493696349,0.4896909701809544873643530162714251435756,611716035.533374254386719644023714951947,92138328.6099003166090677010456990960585,0.3783796058042225988485857023252810112812,68331998.33939305367322069093446070243866,26996354.67675436775458581439147501792179,0.5818012426908716247250906392429444917863,30784764.8901560616072246596689636004741,2525507735.228699712221795485982422943568,0.2168304277439253398750519850406823025808,1073309568.100452959024108042974088446362,756475449.472200044016140418214667810332,0.4620260536099611328060871087068236460953,685042278.482025797659990922946624704025,5870683192.432389185580485011207979747093,0.1851630640195186206809375410953345021357,2130586028.085394048314637342939180059496
2019,2137356210.173063239270026844157325838942,0.1739693648932992870125328029853811455195,728795624.771731563801706273881825446323,2018040094.881420438317206774611160043843,0.1801897942010562717636751643231929266827,712715249.596879913070308198828258409072,119686882.674639178971692429178505265269,0.1826609574963568370446944086951163354087,42849756.35464328057834242682899199156232,611144676.348491319589726021034736368619,0.1783059643994185665994387682211638321616,213582652.171621019582258207059212170684,53704741.09514607130927524557191927496051,0.1811718802860586210102514470585809441675,19070386.29198781051448682692270755900066,65982141.57949310766241718360658599030865,0.1942039801495775428694166033319323179345,25115429.24651976922261162069739067635209,2137726977.556059617288899203789665309124,0.1739464006273238101096871005116702188194,728825830.008816626249128729720362778201,117294330.04169454351534290151785047347,0.4376589917677496558483045742265385380263,100616439.723198538600494050587544825769,5932850.30051420551343170343533342265663,0.4162255335207690049728616240602873286976,4840031.41199554462664069557470244939392,44183970.13077057999314685295793570654117,0.4628724758533100466281572323787643610278,40085025.54901861615699190110312684462213,41302384.50088061088840041590773770345567,0.4513480425391334261607229312985367382459,36537830.77747536984702899611540893329211,8814435.9304041746181781404855314257422,0.5414611520749042150996968441100865629771,9354442.28218346625379151825713086476493,50116820.43128478550657855639326912919787,0.4117614841691113521199350697999913900951,40446905.67074042648483818992044702976953,7275678.71280338683392891072360497970961,0.3789096613318094518142906726770247086211,5403376.91577367779512940275463846998951,33536040.42728029263896781600027032888744,0.3963138975486886796519092975070421270556,26049965.82456825351450056120299881199622,162145526.392866777286794631422907379841,0.2456022739893542273444733994983282749084,78053687.59860630960041436106410701581987,1351686581.276102563158502971502483705051,0.2194123974662709958706922083147694081151,581290515.1047233718919369997451307379,436140044.403973801638074370689642301161,0.263601647254706910258083949301215987793,225335778.91171188078895051549863470961,1990783871.21302682155626870033890869464,0.1974294002448706386899558268486659772944,770356960.79306936417866136520843425244,1568365569.896920304505615916421712310097,0.2319833596673691371219080318433567963399,713116039.618978640813932399853437540543,441668446.574444626030677274355235501235,0.2690527706356289730135717917397955632357,232910953.736249653949412060470822970266,30502616.76657452143891750302339925422667,0.3959111678317433493619378884583519374317,23669600.18691812265780198275615791445732,286222.7493411545603151399952149523531631,0.7100149459465679140633108508536248847856,398315.9626081903078727526829998369573343,1568365569.896920304505615916421712310097,0.2319833596673691371219080318433567963399,713116039.618978640813932399853437540543,472457286.090360302029909917373849707816,0.2705076198075604572066981864588051124396,250494460.005244291995197984236716636398,2158195021.6860061505781901582500282973,0.189489452529274117204471420963929733671,801552178.496944925343287923461943257386
